rowid,orderid,orderdate,shipdate,shipmode,customerid,segment,postalcode,productid,sales,quantity,discount,profit
201,CA-2017-105074,6/24/2017,6/29/2017,Standard Class,MB-17305,Consumer,44312,OFF-PA-10002666,21.744,3,0.2,6.795
202,CA-2014-133690,8/3/2014,8/5/2014,First Class,BS-11755,Consumer,80219,FUR-TA-10004289,218.75,2,0.5,-161.875
203,CA-2014-133690,8/3/2014,8/5/2014,First Class,BS-11755,Consumer,80219,OFF-AP-10003622,2.6,1,0.2,0.2925
204,US-2017-116701,12/17/2017,12/21/2017,Second Class,LC-17140,Consumer,75220,OFF-AP-10003217,66.284,2,0.8,-178.9668
205,CA-2017-126382,6/3/2017,6/7/2017,Standard Class,HK-14890,Corporate,37064,FUR-FU-10002960,35.168,7,0.2,9.6712
206,CA-2017-108329,12/9/2017,12/14/2017,Standard Class,LE-16810,Consumer,90604,TEC-PH-10001918,444.768,4,0.2,44.4768
207,CA-2017-135860,12/1/2017,12/7/2017,Standard Class,JH-15985,Consumer,48601,OFF-ST-10000642,83.92,4,0,5.8744
208,CA-2017-135860,12/1/2017,12/7/2017,Standard Class,JH-15985,Consumer,48601,TEC-PH-10001700,131.98,2,0,35.6346
209,CA-2017-135860,12/1/2017,12/7/2017,Standard Class,JH-15985,Consumer,48601,OFF-BI-10003274,15.92,4,0,7.4824
210,CA-2017-135860,12/1/2017,12/7/2017,Standard Class,JH-15985,Consumer,48601,OFF-FA-10000134,52.29,9,0,16.2099
211,CA-2017-135860,12/1/2017,12/7/2017,Standard Class,JH-15985,Consumer,48601,OFF-ST-10001522,91.99,1,0,3.6796
212,CA-2015-101007,2/9/2015,2/13/2015,Second Class,MS-17980,Corporate,75220,TEC-AC-10001266,20.8,2,0.2,6.5
213,CA-2015-146262,1/2/2015,1/9/2015,Standard Class,VW-21775,Corporate,44256,OFF-LA-10004544,23.68,2,0.2,8.88
214,CA-2015-146262,1/2/2015,1/9/2015,Standard Class,VW-21775,Corporate,44256,FUR-BO-10004695,452.45,5,0.5,-244.323
215,CA-2015-146262,1/2/2015,1/9/2015,Standard Class,VW-21775,Corporate,44256,TEC-PH-10002844,62.982,3,0.4,-14.6958
216,CA-2015-146262,1/2/2015,1/9/2015,Standard Class,VW-21775,Corporate,44256,TEC-MA-10000864,1188,9,0.7,-950.4
217,CA-2015-146262,1/2/2015,1/9/2015,Standard Class,VW-21775,Corporate,44256,TEC-AC-10000109,89.584,2,0.2,4.4792
218,CA-2016-130162,10/28/2016,11/1/2016,Standard Class,JH-15910,Consumer,90032,OFF-ST-10001328,93.06,6,0,26.0568
219,CA-2016-130162,10/28/2016,11/1/2016,Standard Class,JH-15910,Consumer,90032,TEC-PH-10002563,302.376,3,0.2,22.6782
220,CA-2015-169397,12/24/2015,12/27/2015,First Class,JB-15925,Consumer,43017,OFF-FA-10000585,5.584,2,0.2,1.8148
221,CA-2015-169397,12/24/2015,12/27/2015,First Class,JB-15925,Consumer,43017,OFF-PA-10004000,22.704,6,0.2,8.2302
222,CA-2015-169397,12/24/2015,12/27/2015,First Class,JB-15925,Consumer,43017,OFF-BI-10002852,19.776,4,0.7,-13.8432
223,CA-2015-169397,12/24/2015,12/27/2015,First Class,JB-15925,Consumer,43017,FUR-FU-10000087,72.704,4,0.2,19.0848
224,CA-2015-169397,12/24/2015,12/27/2015,First Class,JB-15925,Consumer,43017,TEC-MA-10001148,479.988,4,0.7,-383.9904
225,CA-2015-169397,12/24/2015,12/27/2015,First Class,JB-15925,Consumer,43017,OFF-AR-10001958,27.168,2,0.2,2.7168
226,CA-2015-163055,8/9/2015,8/16/2015,Standard Class,DS-13180,Corporate,48227,OFF-AR-10001026,2.2,1,0,0.968
227,CA-2015-163055,8/9/2015,8/16/2015,Standard Class,DS-13180,Corporate,48227,FUR-TA-10003748,622.45,5,0,136.939
228,CA-2015-163055,8/9/2015,8/16/2015,Standard Class,DS-13180,Corporate,48227,OFF-ST-10002485,21.98,1,0,0.2198
229,US-2015-145436,2/28/2015,3/4/2015,Standard Class,VD-21670,Consumer,38401,FUR-CH-10004860,161.568,2,0.2,-28.2744
230,US-2015-145436,2/28/2015,3/4/2015,Standard Class,VD-21670,Consumer,38401,FUR-CH-10004477,389.696,8,0.2,43.8408
231,US-2014-156216,9/13/2014,9/17/2014,Standard Class,EA-14035,Corporate,28205,OFF-BI-10001679,18.648,7,0.7,-12.432
232,US-2017-100930,4/7/2017,4/12/2017,Standard Class,CS-12400,Home Office,33614,FUR-TA-10001705,233.86,2,0.45,-102.048
233,US-2017-100930,4/7/2017,4/12/2017,Standard Class,CS-12400,Home Office,33614,FUR-TA-10003473,620.6145,3,0.45,-248.2458
234,US-2017-100930,4/7/2017,4/12/2017,Standard Class,CS-12400,Home Office,33614,OFF-BI-10001679,5.328,2,0.7,-3.552
235,US-2017-100930,4/7/2017,4/12/2017,Standard Class,CS-12400,Home Office,33614,FUR-FU-10004017,258.072,3,0.2,0
236,US-2017-100930,4/7/2017,4/12/2017,Standard Class,CS-12400,Home Office,33614,TEC-AC-10003832,617.976,3,0.2,-7.7247
237,CA-2017-160514,11/12/2017,11/16/2017,Standard Class,DB-13120,Corporate,95051,OFF-PA-10002479,10.56,2,0,4.752
238,CA-2016-157749,6/4/2016,6/9/2016,Second Class,KL-16645,Consumer,60610,OFF-PA-10003349,25.92,5,0.2,9.396
239,CA-2016-157749,6/4/2016,6/9/2016,Second Class,KL-16645,Consumer,60610,FUR-FU-10000576,419.68,5,0.6,-356.728
240,CA-2016-157749,6/4/2016,6/9/2016,Second Class,KL-16645,Consumer,60610,FUR-FU-10004351,11.688,3,0.6,-4.6752
241,CA-2016-157749,6/4/2016,6/9/2016,Second Class,KL-16645,Consumer,60610,TEC-PH-10000011,31.984,2,0.2,11.1944
242,CA-2016-157749,6/4/2016,6/9/2016,Second Class,KL-16645,Consumer,60610,FUR-TA-10002607,177.225,5,0.5,-120.513
243,CA-2016-157749,6/4/2016,6/9/2016,Second Class,KL-16645,Consumer,60610,FUR-FU-10002505,4.044,3,0.6,-2.8308
244,CA-2016-157749,6/4/2016,6/9/2016,Second Class,KL-16645,Consumer,60610,OFF-AR-10004685,7.408,2,0.2,1.2038
245,CA-2014-131926,6/1/2014,6/6/2014,Second Class,DW-13480,Home Office,55044,FUR-CH-10004063,2001.86,7,0,580.5394
246,CA-2014-131926,6/1/2014,6/6/2014,Second Class,DW-13480,Home Office,55044,OFF-ST-10002276,166.72,2,0,41.68
247,CA-2014-131926,6/1/2014,6/6/2014,Second Class,DW-13480,Home Office,55044,OFF-PA-10004082,47.88,6,0,23.94
248,CA-2014-131926,6/1/2014,6/6/2014,Second Class,DW-13480,Home Office,55044,OFF-AP-10002945,1503.25,5,0,496.0725
249,CA-2014-131926,6/1/2014,6/6/2014,Second Class,DW-13480,Home Office,55044,OFF-PA-10000061,25.92,4,0,12.4416
250,CA-2016-154739,12/10/2016,12/15/2016,Second Class,LH-17155,Consumer,94109,FUR-CH-10002965,321.568,2,0.2,28.1372
251,CA-2016-145625,9/11/2016,9/17/2016,Standard Class,KC-16540,Consumer,92037,OFF-PA-10004569,7.61,1,0,3.5767
252,CA-2016-145625,9/11/2016,9/17/2016,Standard Class,KC-16540,Consumer,92037,TEC-AC-10003832,3347.37,13,0,636.0003
253,CA-2016-146941,12/10/2016,12/13/2016,First Class,DL-13315,Consumer,10024,OFF-ST-10001228,80.58,6,0,22.5624
254,CA-2016-146941,12/10/2016,12/13/2016,First Class,DL-13315,Consumer,10024,OFF-EN-10003296,361.92,4,0,162.864
255,US-2015-159982,11/28/2015,12/4/2015,Standard Class,DR-12880,Corporate,60623,FUR-FU-10002505,12.132,9,0.6,-8.4924
256,US-2015-159982,11/28/2015,12/4/2015,Standard Class,DR-12880,Corporate,60623,OFF-ST-10004804,82.368,2,0.2,-19.5624
257,US-2015-159982,11/28/2015,12/4/2015,Standard Class,DR-12880,Corporate,60623,OFF-ST-10001590,53.92,5,0.2,4.044
258,US-2015-159982,11/28/2015,12/4/2015,Standard Class,DR-12880,Corporate,60623,TEC-PH-10001580,647.904,6,0.2,56.6916
259,CA-2017-163139,12/1/2017,12/3/2017,Second Class,CC-12670,Consumer,10009,TEC-AC-10000290,20.37,3,0,6.9258
260,CA-2017-163139,12/1/2017,12/3/2017,Second Class,CC-12670,Consumer,10009,OFF-ST-10002790,221.55,3,0,6.6465
261,CA-2017-163139,12/1/2017,12/3/2017,Second Class,CC-12670,Consumer,10009,OFF-BI-10003460,17.52,5,0.2,6.132
262,US-2017-155299,6/8/2017,6/12/2017,Standard Class,Dl-13600,Corporate,77506,OFF-AP-10002203,1.624,2,0.8,-4.466
263,US-2014-106992,9/19/2014,9/21/2014,Second Class,SB-20290,Corporate,77036,TEC-MA-10000822,3059.982,3,0.4,-509.997
264,US-2014-106992,9/19/2014,9/21/2014,Second Class,SB-20290,Corporate,77036,TEC-MA-10003353,2519.958,7,0.4,-251.9958
265,CA-2016-125318,6/6/2016,6/13/2016,Standard Class,RC-19825,Consumer,60610,TEC-PH-10001433,328.224,4,0.2,28.7196
266,CA-2015-155040,11/10/2015,11/15/2015,Standard Class,AH-10210,Consumer,94513,TEC-AC-10004469,79.9,2,0,35.156
267,CA-2017-136826,6/16/2017,6/20/2017,Standard Class,CB-12535,Corporate,27514,OFF-AR-10003602,14.016,3,0.2,4.7304
268,CA-2016-111010,1/22/2016,1/28/2016,Standard Class,PG-18895,Consumer,7960,OFF-FA-10003472,7.56,6,0,0.3024
269,US-2017-145366,12/9/2017,12/13/2017,Standard Class,CA-12310,Corporate,45231,OFF-ST-10004180,37.208,1,0.2,-7.4416
270,US-2017-145366,12/9/2017,12/13/2017,Standard Class,CA-12310,Corporate,45231,OFF-EN-10004386,57.576,3,0.2,21.591
271,CA-2017-163979,12/28/2017,1/2/2018,Second Class,KH-16690,Corporate,94110,OFF-ST-10003208,725.84,4,0,210.4936
272,CA-2015-155334,7/30/2015,7/31/2015,First Class,HA-14920,Consumer,94109,TEC-AC-10003628,209.93,7,0,92.3692
273,CA-2015-155334,7/30/2015,7/31/2015,First Class,HA-14920,Consumer,94109,FUR-FU-10003274,5.28,3,0,2.3232
274,CA-2015-155334,7/30/2015,7/31/2015,First Class,HA-14920,Consumer,94109,OFF-BI-10002557,10.92,3,0.2,4.095
275,CA-2017-118136,9/16/2017,9/17/2017,First Class,BB-10990,Corporate,90301,OFF-PA-10002615,8.82,2,0,4.0572
276,CA-2017-118136,9/16/2017,9/17/2017,First Class,BB-10990,Corporate,90301,OFF-AR-10001427,5.98,1,0,1.5548
277,CA-2017-132976,10/13/2017,10/17/2017,Standard Class,AG-10495,Corporate,19140,OFF-PA-10000673,11.648,2,0.2,4.0768
278,CA-2017-132976,10/13/2017,10/17/2017,Standard Class,AG-10495,Corporate,19140,OFF-PA-10004470,18.176,4,0.2,5.9072
279,CA-2017-132976,10/13/2017,10/17/2017,Standard Class,AG-10495,Corporate,19140,OFF-ST-10000876,59.712,6,0.2,5.9712
280,CA-2017-132976,10/13/2017,10/17/2017,Standard Class,AG-10495,Corporate,19140,OFF-LA-10002043,24.84,3,0.2,8.694
281,US-2015-161991,9/26/2015,9/28/2015,Second Class,SC-20725,Consumer,77070,OFF-BI-10004967,2.08,5,0.8,-3.432
282,US-2015-161991,9/26/2015,9/28/2015,Second Class,SC-20725,Consumer,77070,TEC-PH-10001760,1114.4,7,0.2,376.11
283,CA-2015-130890,11/2/2015,11/6/2015,Standard Class,JO-15280,Consumer,90004,FUR-TA-10002903,1038.84,5,0.2,51.942
284,CA-2015-130883,9/26/2015,10/2/2015,Standard Class,TB-21520,Consumer,97206,OFF-PA-10000474,141.76,5,0.2,47.844
285,CA-2015-130883,9/26/2015,10/2/2015,Standard Class,TB-21520,Consumer,97206,TEC-AC-10001956,239.8,5,0.2,47.96
286,CA-2015-130883,9/26/2015,10/2/2015,Standard Class,TB-21520,Consumer,97206,OFF-PA-10004100,31.104,6,0.2,10.8864
287,CA-2016-112697,12/18/2016,12/20/2016,Second Class,AH-10195,Corporate,33319,OFF-BI-10000778,254.058,7,0.7,-169.372
288,CA-2016-112697,12/18/2016,12/20/2016,Second Class,AH-10195,Corporate,33319,OFF-AP-10002684,194.528,2,0.2,24.316
289,CA-2016-112697,12/18/2016,12/20/2016,Second Class,AH-10195,Corporate,33319,OFF-SU-10000646,961.48,5,0.2,-204.3145
290,CA-2016-110772,11/20/2016,11/24/2016,Second Class,NZ-18565,Home Office,43229,OFF-FA-10002983,19.096,7,0.2,6.6836
291,CA-2016-110772,11/20/2016,11/24/2016,Second Class,NZ-18565,Home Office,43229,OFF-LA-10004689,18.496,8,0.2,6.2424
292,CA-2016-110772,11/20/2016,11/24/2016,Second Class,NZ-18565,Home Office,43229,TEC-AC-10002001,255.984,2,0.2,54.3966
293,CA-2016-110772,11/20/2016,11/24/2016,Second Class,NZ-18565,Home Office,43229,FUR-BO-10004709,86.97,3,0.5,-48.7032
294,CA-2014-111451,12/26/2014,12/28/2014,First Class,KL-16555,Corporate,80906,FUR-FU-10004091,300.416,8,0.2,78.8592
295,CA-2014-111451,12/26/2014,12/28/2014,First Class,KL-16555,Corporate,80906,FUR-CH-10001891,230.352,3,0.2,20.1558
296,CA-2014-111451,12/26/2014,12/28/2014,First Class,KL-16555,Corporate,80906,FUR-FU-10002918,218.352,3,0.2,-24.5646
297,CA-2014-111451,12/26/2014,12/28/2014,First Class,KL-16555,Corporate,80906,OFF-BI-10004593,78.6,5,0.7,-62.88
298,CA-2014-111451,12/26/2014,12/28/2014,First Class,KL-16555,Corporate,80906,OFF-FA-10004854,27.552,3,0.2,9.2988
299,CA-2016-142545,10/28/2016,11/3/2016,Standard Class,JD-15895,Corporate,7109,OFF-PA-10002105,32.4,5,0,15.552
300,CA-2016-142545,10/28/2016,11/3/2016,Standard Class,JD-15895,Corporate,7109,OFF-ST-10002756,1082.48,8,0,10.8248
301,CA-2016-142545,10/28/2016,11/3/2016,Standard Class,JD-15895,Corporate,7109,OFF-PA-10004243,56.91,3,0,27.3168
302,CA-2016-142545,10/28/2016,11/3/2016,Standard Class,JD-15895,Corporate,7109,FUR-FU-10001861,77.6,4,0,38.024
303,CA-2016-142545,10/28/2016,11/3/2016,Standard Class,JD-15895,Corporate,7109,OFF-BI-10002706,14.28,1,0,6.5688
304,US-2017-152380,11/19/2017,11/23/2017,Standard Class,JH-15910,Consumer,60623,FUR-TA-10002533,219.075,3,0.5,-131.445
305,CA-2015-144253,5/4/2015,5/9/2015,Second Class,AS-10225,Corporate,10024,FUR-FU-10002671,26.8,2,0,12.864
306,CA-2014-130960,12/30/2014,1/4/2015,Standard Class,KB-16600,Corporate,48180,OFF-AR-10003651,9.84,3,0,2.8536
307,CA-2014-111003,6/1/2014,6/6/2014,Standard Class,CR-12625,Home Office,8701,OFF-BI-10001072,45.48,3,0,20.9208
308,CA-2014-111003,6/1/2014,6/6/2014,Standard Class,CR-12625,Home Office,8701,OFF-AR-10002135,289.2,6,0,83.868
309,CA-2017-126774,4/15/2017,4/17/2017,First Class,SH-20395,Consumer,22204,OFF-AR-10002804,4.89,1,0,2.0049
310,CA-2016-142902,9/12/2016,9/14/2016,Second Class,BP-11185,Corporate,80004,FUR-FU-10001918,15.136,4,0.2,3.5948
311,CA-2016-142902,9/12/2016,9/14/2016,Second Class,BP-11185,Corporate,80004,FUR-CH-10004086,466.768,2,0.2,52.5114
312,CA-2016-142902,9/12/2016,9/14/2016,Second Class,BP-11185,Corporate,80004,FUR-FU-10001756,15.232,1,0.2,1.7136
313,CA-2016-142902,9/12/2016,9/14/2016,Second Class,BP-11185,Corporate,80004,OFF-LA-10000634,6.264,3,0.2,2.0358
314,CA-2014-120887,9/27/2014,10/3/2014,Standard Class,TS-21205,Corporate,7601,FUR-FU-10001588,87.54,3,0,37.6422
315,CA-2014-167850,8/9/2014,8/16/2014,Standard Class,AG-10525,Corporate,33710,TEC-PH-10002398,178.384,2,0.2,22.298
316,CA-2014-167850,8/9/2014,8/16/2014,Standard Class,AG-10525,Corporate,33710,OFF-PA-10001937,15.552,3,0.2,5.4432
317,CA-2014-164259,12/28/2014,12/30/2014,First Class,SP-20860,Corporate,19143,OFF-AR-10003373,99.136,4,0.2,8.6744
318,CA-2014-164973,11/4/2014,11/9/2014,Standard Class,NM-18445,Home Office,10024,FUR-CH-10002602,135.882,1,0.1,24.1568
319,CA-2014-164973,11/4/2014,11/9/2014,Standard Class,NM-18445,Home Office,10024,TEC-MA-10002927,3991.98,2,0,1995.99
320,CA-2014-164973,11/4/2014,11/9/2014,Standard Class,NM-18445,Home Office,10024,TEC-PH-10004093,275.94,6,0,80.0226
321,CA-2014-164973,11/4/2014,11/9/2014,Standard Class,NM-18445,Home Office,10024,TEC-AC-10000892,360,4,0,129.6
322,CA-2014-164973,11/4/2014,11/9/2014,Standard Class,NM-18445,Home Office,10024,OFF-ST-10002974,43.57,1,0,13.071
323,CA-2014-156601,9/19/2014,9/24/2014,Standard Class,FA-14230,Corporate,90805,OFF-FA-10000624,7.16,2,0,3.58
324,CA-2016-162138,4/23/2016,4/27/2016,Standard Class,GK-14620,Corporate,92345,OFF-BI-10004593,251.52,6,0.2,81.744
325,CA-2016-162138,4/23/2016,4/27/2016,Standard Class,GK-14620,Corporate,92345,TEC-AC-10001908,99.99,1,0,34.9965
326,CA-2017-153339,11/3/2017,11/5/2017,Second Class,DJ-13510,Corporate,37130,FUR-FU-10001967,15.992,1,0.2,0.9995
327,US-2016-141544,8/30/2016,9/1/2016,First Class,PO-18850,Consumer,19143,TEC-PH-10003645,290.898,3,0.4,-67.8762
328,US-2016-141544,8/30/2016,9/1/2016,First Class,PO-18850,Consumer,19143,OFF-ST-10000675,54.224,2,0.2,3.389
329,US-2016-141544,8/30/2016,9/1/2016,First Class,PO-18850,Consumer,19143,FUR-CH-10003312,786.744,4,0.3,-258.5016
330,US-2016-141544,8/30/2016,9/1/2016,First Class,PO-18850,Consumer,19143,OFF-LA-10001074,100.24,10,0.2,33.831
331,US-2016-141544,8/30/2016,9/1/2016,First Class,PO-18850,Consumer,19143,OFF-BI-10001524,37.764,6,0.7,-27.6936
332,US-2016-150147,4/25/2016,4/29/2016,Second Class,JL-15850,Consumer,19134,TEC-PH-10004614,82.8,2,0.4,-20.7
333,US-2016-150147,4/25/2016,4/29/2016,Second Class,JL-15850,Consumer,19134,OFF-BI-10001153,20.724,2,0.7,-13.816
334,US-2016-150147,4/25/2016,4/29/2016,Second Class,JL-15850,Consumer,19134,OFF-BI-10001982,4.896,3,0.7,-3.4272
335,CA-2015-137946,9/1/2015,9/4/2015,Second Class,DB-13615,Consumer,90045,OFF-BI-10001922,4.752,1,0.2,1.6038
336,CA-2015-137946,9/1/2015,9/4/2015,Second Class,DB-13615,Consumer,90045,TEC-CO-10001449,959.984,2,0.2,335.9944
337,CA-2015-137946,9/1/2015,9/4/2015,Second Class,DB-13615,Consumer,90045,OFF-BI-10004140,14.368,4,0.2,4.49
338,CA-2014-129924,7/12/2014,7/17/2014,Standard Class,AC-10420,Corporate,94122,OFF-BI-10003314,7.712,2,0.2,2.7956
339,CA-2014-129924,7/12/2014,7/17/2014,Standard Class,AC-10420,Corporate,94122,FUR-TA-10004575,698.352,3,0.2,-17.4588
340,CA-2015-128167,6/22/2015,6/26/2015,Second Class,KL-16645,Consumer,84041,OFF-FA-10000490,4.96,4,0,2.3312
341,CA-2014-122336,4/13/2014,4/17/2014,Second Class,JD-15895,Corporate,19140,OFF-AR-10000122,17.856,4,0.2,1.116
342,CA-2014-122336,4/13/2014,4/17/2014,Second Class,JD-15895,Corporate,19140,OFF-BI-10003656,509.97,10,0.7,-407.976
343,CA-2014-122336,4/13/2014,4/17/2014,Second Class,JD-15895,Corporate,19140,OFF-FA-10002780,30.992,13,0.2,10.0724
344,CA-2014-122336,4/13/2014,4/17/2014,Second Class,JD-15895,Corporate,19140,TEC-PH-10000702,71.928,12,0.4,8.3916
345,US-2015-120712,12/20/2015,12/24/2015,Standard Class,CS-12130,Consumer,78745,OFF-ST-10000107,88.8,4,0.2,-2.22
346,CA-2017-169901,6/15/2017,6/19/2017,Standard Class,CC-12550,Consumer,94122,TEC-PH-10002293,47.976,3,0.2,4.7976
347,CA-2017-134306,7/8/2017,7/12/2017,Standard Class,TD-20995,Consumer,1852,OFF-AR-10004027,7.56,3,0,3.0996
348,CA-2017-134306,7/8/2017,7/12/2017,Standard Class,TD-20995,Consumer,1852,OFF-PA-10000249,24.56,2,0,11.5432
349,CA-2017-134306,7/8/2017,7/12/2017,Standard Class,TD-20995,Consumer,1852,OFF-AR-10001374,12.96,2,0,4.1472
350,CA-2016-129714,9/1/2016,9/3/2016,First Class,AB-10060,Home Office,10009,TEC-AC-10000290,6.79,1,0,2.3086
351,CA-2016-129714,9/1/2016,9/3/2016,First Class,AB-10060,Home Office,10009,OFF-PA-10001970,24.56,2,0,11.5432
352,CA-2016-129714,9/1/2016,9/3/2016,First Class,AB-10060,Home Office,10009,OFF-BI-10002160,3.048,1,0.2,1.0668
353,CA-2016-129714,9/1/2016,9/3/2016,First Class,AB-10060,Home Office,10009,OFF-PA-10001970,49.12,4,0,23.0864
354,CA-2016-129714,9/1/2016,9/3/2016,First Class,AB-10060,Home Office,10009,OFF-BI-10004995,4355.168,4,0.2,1415.4296
355,CA-2016-138520,4/8/2016,4/13/2016,Standard Class,JL-15505,Consumer,10035,FUR-BO-10002268,388.704,6,0.2,-4.8588
356,CA-2016-138520,4/8/2016,4/13/2016,Standard Class,JL-15505,Consumer,10035,OFF-EN-10001137,8.26,2,0,3.7996
357,CA-2016-138520,4/8/2016,4/13/2016,Standard Class,JL-15505,Consumer,10035,OFF-AR-10002399,17.04,4,0,6.9864
358,CA-2016-138520,4/8/2016,4/13/2016,Standard Class,JL-15505,Consumer,10035,OFF-PA-10002713,34.4,5,0,15.824
359,CA-2016-130001,4/23/2016,4/28/2016,Standard Class,HK-14890,Corporate,28205,OFF-PA-10002666,36.24,5,0.2,11.325
360,CA-2017-155698,3/8/2017,3/11/2017,First Class,VB-21745,Corporate,31907,OFF-AP-10001124,647.84,8,0,168.4384
361,CA-2017-155698,3/8/2017,3/11/2017,First Class,VB-21745,Corporate,31907,OFF-LA-10001158,20.7,2,0,9.936
362,CA-2017-144904,9/25/2017,10/1/2017,Standard Class,KW-16435,Consumer,10009,OFF-LA-10001158,20.7,2,0,9.936
363,CA-2017-144904,9/25/2017,10/1/2017,Standard Class,KW-16435,Consumer,10009,FUR-CH-10000785,488.646,3,0.1,86.8704
364,CA-2017-144904,9/25/2017,10/1/2017,Standard Class,KW-16435,Consumer,10009,OFF-AR-10003732,5.56,2,0,1.4456
365,CA-2017-144904,9/25/2017,10/1/2017,Standard Class,KW-16435,Consumer,10009,FUR-FU-10000023,47.12,8,0,20.7328
366,CA-2014-123344,9/24/2014,9/29/2014,Standard Class,JD-16060,Consumer,94109,OFF-ST-10001713,211.96,4,0,8.4784
367,CA-2016-155516,10/21/2016,10/21/2016,Same Day,MK-17905,Corporate,6040,OFF-BI-10002412,23.2,4,0,10.44
368,CA-2016-155516,10/21/2016,10/21/2016,Same Day,MK-17905,Corporate,6040,OFF-SU-10001225,7.36,2,0,0.1472
369,CA-2016-155516,10/21/2016,10/21/2016,Same Day,MK-17905,Corporate,6040,OFF-ST-10002406,104.79,7,0,29.3412
370,CA-2016-155516,10/21/2016,10/21/2016,Same Day,MK-17905,Corporate,6040,FUR-BO-10002545,1043.92,4,0,271.4192
371,CA-2017-104745,5/29/2017,6/4/2017,Standard Class,GT-14755,Consumer,78550,OFF-PA-10002036,25.92,5,0.2,9.396
372,CA-2017-104745,5/29/2017,6/4/2017,Standard Class,GT-14755,Consumer,78550,OFF-ST-10002205,53.424,3,0.2,4.6746
373,US-2014-119137,7/23/2014,7/27/2014,Standard Class,AG-10900,Consumer,85705,OFF-BI-10001982,8.16,5,0.7,-5.712
374,US-2014-119137,7/23/2014,7/27/2014,Standard Class,AG-10900,Consumer,85705,TEC-AC-10003911,1023.936,8,0.2,179.1888
375,US-2014-119137,7/23/2014,7/27/2014,Standard Class,AG-10900,Consumer,85705,OFF-AR-10000658,9.24,1,0.2,0.924
376,US-2014-119137,7/23/2014,7/27/2014,Standard Class,AG-10900,Consumer,85705,TEC-AC-10002076,479.04,10,0.2,-29.94
377,US-2016-134656,9/28/2016,10/1/2016,First Class,MM-18280,Corporate,62301,OFF-PA-10003039,99.136,4,0.2,30.98
378,US-2017-134481,8/27/2017,9/1/2017,Standard Class,AR-10405,Corporate,2038,FUR-TA-10004915,1488.424,7,0.3,-297.6848
379,CA-2015-130792,4/28/2015,5/5/2015,Standard Class,RA-19915,Consumer,77095,OFF-AP-10000696,8.652,3,0.8,-20.3322
380,CA-2015-130792,4/28/2015,5/5/2015,Standard Class,RA-19915,Consumer,77095,OFF-ST-10003327,23.832,3,0.2,2.6811
381,CA-2015-130792,4/28/2015,5/5/2015,Standard Class,RA-19915,Consumer,77095,OFF-BI-10000309,12.176,4,0.8,-18.8728
382,CA-2016-134775,10/28/2016,10/29/2016,First Class,AS-10285,Corporate,94109,OFF-PA-10004734,50.96,7,0,25.48
383,CA-2016-134775,10/28/2016,10/29/2016,First Class,AS-10285,Corporate,94109,OFF-BI-10002225,49.536,3,0.2,17.3376
384,CA-2015-125395,6/26/2015,6/29/2015,Second Class,LA-16780,Corporate,48180,TEC-AC-10004708,41.9,2,0,8.799
385,US-2015-168935,11/27/2015,12/2/2015,Standard Class,DO-13435,Consumer,33024,FUR-TA-10000617,375.4575,3,0.45,-157.0095
386,US-2015-168935,11/27/2015,12/2/2015,Standard Class,DO-13435,Consumer,33024,TEC-AC-10002335,83.976,3,0.2,-1.0497
387,CA-2015-122756,12/3/2015,12/7/2015,Standard Class,DK-13225,Corporate,19140,TEC-MA-10001681,482.34,4,0.7,-337.638
388,CA-2015-122756,12/3/2015,12/7/2015,Standard Class,DK-13225,Corporate,19140,FUR-FU-10001935,2.96,1,0.2,0.777
389,CA-2014-115973,11/24/2014,11/26/2014,First Class,NG-18430,Consumer,45231,OFF-AR-10004757,2.624,1,0.2,0.4264
390,CA-2017-101798,12/11/2017,12/15/2017,Standard Class,MV-18190,Consumer,10009,OFF-BI-10000050,23.36,4,0.2,7.884
391,CA-2017-101798,12/11/2017,12/15/2017,Standard Class,MV-18190,Consumer,10009,TEC-AC-10001998,39.98,2,0,13.5932
392,US-2014-135972,9/21/2014,9/23/2014,Second Class,JG-15115,Consumer,98198,TEC-PH-10003012,246.384,2,0.2,27.7182
393,US-2014-135972,9/21/2014,9/23/2014,Second Class,JG-15115,Consumer,98198,TEC-CO-10002313,1799.97,3,0,701.9883
394,US-2014-134971,6/7/2014,6/10/2014,Second Class,BP-11095,Corporate,61604,OFF-BI-10003982,12.462,3,0.8,-20.5623
395,CA-2017-102946,6/30/2017,7/5/2017,Standard Class,VP-21730,Home Office,89115,OFF-BI-10004492,75.792,3,0.2,25.5798
396,CA-2017-165603,10/17/2017,10/19/2017,Second Class,SS-20140,Corporate,2886,OFF-ST-10000798,49.96,2,0,9.4924
397,CA-2017-165603,10/17/2017,10/19/2017,Second Class,SS-20140,Corporate,2886,OFF-PA-10002552,12.96,2,0,6.2208
398,CA-2015-122259,10/31/2015,11/4/2015,Standard Class,HP-14815,Home Office,49201,OFF-SU-10002573,70.12,4,0,21.036
399,CA-2016-108987,9/8/2016,9/10/2016,Second Class,AG-10675,Consumer,77036,OFF-ST-10001580,35.952,3,0.2,3.5952
400,CA-2016-108987,9/8/2016,9/10/2016,Second Class,AG-10675,Consumer,77036,FUR-BO-10004834,2396.2656,4,0.32,-317.1528
